Time,open,high,low,close,volume
2004-08-02 00:00,1.20239,1.22911,1.19709,1.22814,5629579.91229385
2004-08-09 00:00,1.22875,1.23764,1.21763,1.23734,5600310.81231809
2004-08-16 00:00,1.23738,1.23862,1.22801,1.23183,5619740.31182462
2004-08-23 00:00,1.23158,1.23241,1.20029,1.20104,5619703.31191087
2004-08-30 00:00,1.20131,1.22208,1.1986,1.20588,5598168.91191727
2004-09-06 00:00,1.20628,1.23084,1.20256,1.22602,5565080.91164005
2004-09-13 00:00,1.2264,1.22948,1.212,1.21876,5564549.21230012
2004-09-20 00:00,1.21819,1.2361,1.21227,1.22753,5570181.21180683
2004-09-27 00:00,1.22812,1.24437,1.22465,1.24165,5601865.91273403
2004-10-04 00:00,1.23949,1.24331,1.22471,1.24092,5593126.51243758
2004-10-11 00:00,1.24182,1.25002,1.22267,1.24685,5571379.51141971
2004-10-18 00:00,1.24783,1.26865,1.24498,1.26842,5592074.41265893
2004-10-25 00:00,1.26981,1.28416,1.26415,1.27972,5572746.4125666
2004-11-01 00:00,1.28013,1.29722,1.26585,1.29617,5551893.9120934
2004-11-08 00:00,1.29697,1.30028,1.28508,1.29738,5522103.0127691
2004-11-15 00:00,1.29719,1.30732,1.29165,1.30225,5531055.51284689
2004-11-22 00:00,1.30373,1.33288,1.29768,1.32952,5486202.91111994
2004-11-29 00:00,1.32679,1.34604,1.32292,1.34505,5495208.51250249
2004-12-06 00:00,1.34422,1.34691,1.31404,1.3224,5475855.71186984
2004-12-13 00:00,1.31928,1.3443,1.31883,1.33075,5487185.91188514
2004-12-20 00:00,1.33288,1.35475,1.32959,1.35316,5509503.71161127
2004-12-27 00:00,1.3529,1.36653,1.35042,1.35537,5337016.01187336
2005-01-03 00:00,1.3548,1.35797,1.30244,1.30515,5506892.41174543
2005-01-10 00:00,1.30589,1.32925,1.30486,1.31104,5500380.61219037
2005-01-17 00:00,1.31015,1.3127,1.29217,1.30388,5074329.71019584
2005-01-24 00:00,1.30392,1.3122,1.29452,1.3036,5511727.21236968
2005-01-31 00:00,1.30305,1.30926,1.2846,1.2869,5500503.01223868
2005-02-07 00:00,1.28585,1.29043,1.27318,1.28646,5499239.6121155
2005-02-14 00:00,1.28761,1.3089,1.28739,1.30725,5519990.31200403
2005-02-21 00:00,1.30435,1.32741,1.30317,1.32449,5492692.01263261
2005-02-28 00:00,1.32405,1.32792,1.30884,1.32361,5498538.11316651
2005-03-07 00:00,1.32377,1.34777,1.31778,1.34562,5507391.81156856
2005-03-14 00:00,1.34588,1.34773,1.32593,1.33242,5505892.51193231
2005-03-21 00:00,1.33112,1.33178,1.29249,1.29562,5523017.61138821
2005-03-28 00:00,1.29601,1.30455,1.28554,1.29106,5666159.61198223
2005-04-04 00:00,1.29091,1.29375,1.27991,1.2933,5695285.71279216
2005-04-11 00:00,1.29308,1.30061,1.27687,1.29236,5607614.81265408
2005-04-18 00:00,1.29156,1.31216,1.28745,1.30638,5570630.61274678
2005-04-25 00:00,1.30672,1.30699,1.28522,1.28715,5574321.71238858
2005-05-02 00:00,1.28698,1.2989,1.28098,1.28188,5601210.81156826
2005-05-09 00:00,1.28244,1.29108,1.26096,1.26302,5584230.81218719
2005-05-16 00:00,1.26252,1.26898,1.25283,1.25579,5578924.91232693
2005-05-23 00:00,1.25464,1.26282,1.24926,1.25832,5556170.01213998
2005-05-30 00:00,1.25788,1.2582,1.21591,1.22332,5559135.01184762
2005-06-06 00:00,1.22288,1.23524,1.21048,1.21153,5497381.61228269
2005-06-13 00:00,1.21111,1.22898,1.20134,1.22831,5551601.91273952
2005-06-20 00:00,1.22447,1.22658,1.19871,1.20923,5567385.11196715
2005-06-27 00:00,1.2088,1.21841,1.19366,1.19556,5524893.21237552
2005-07-04 00:00,1.19532,1.20393,1.18674,1.19645,5529481.0123654
2005-07-11 00:00,1.19703,1.22563,1.1954,1.20322,5540168.11223865
2005-07-18 00:00,1.2028,1.22478,1.19531,1.20632,5547928.01193279
2005-07-25 00:00,1.20637,1.2159,1.19649,1.2119,5559905.61181295
2005-08-01 00:00,1.21219,1.24015,1.21157,1.23553,5543795.2118631
2005-08-08 00:00,1.2366,1.2486,1.23125,1.24372,5548671.31213409
2005-08-15 00:00,1.24404,1.2465,1.21259,1.21485,5548456.21260405
2005-08-22 00:00,1.21618,1.234,1.21531,1.22907,5564734.01207876
2005-08-29 00:00,1.22895,1.25888,1.21706,1.25307,5575088.21181089
2005-09-05 00:00,1.25221,1.25845,1.23734,1.24094,5570283.61200666
2005-09-12 00:00,1.24045,1.24145,1.21945,1.22394,5519455.51154357
2005-09-19 00:00,1.22357,1.22683,1.20349,1.20378,5521957.81300044
2005-09-26 00:00,1.2036,1.20889,1.19793,1.20266,5462566.91173768
2005-10-03 00:00,1.20622,1.22042,1.18995,1.21292,5468479.51143664
2005-10-10 00:00,1.21213,1.21529,1.19143,1.20743,5464082.91209149
2005-10-17 00:00,1.20797,1.21194,1.18753,1.19562,5499624.61221713
2005-10-24 00:00,1.19527,1.2172,1.19195,1.20691,5472477.61259049
2005-10-31 00:00,1.20574,1.20889,1.18037,1.18108,5506612.91204387
2005-11-07 00:00,1.18079,1.1831,1.16705,1.17332,5479573.91230714
2005-11-14 00:00,1.17202,1.17924,1.16418,1.17733,5437206.41183025
2005-11-21 00:00,1.17721,1.18624,1.16881,1.17218,5393726.91127002
2005-11-28 00:00,1.17096,1.19015,1.16633,1.1716,5423444.91226965
2005-12-05 00:00,1.17011,1.1849,1.16879,1.18148,5401266.91130859
2005-12-12 00:00,1.17791,1.20601,1.17764,1.20128,5415269.31213921
2005-12-19 00:00,1.20216,1.20375,1.18012,1.1868,5389300.71185881
2005-12-26 00:00,1.1865,1.19307,1.17774,1.18465,5434270.71227986
2006-01-02 00:00,1.18452,1.2178,1.18106,1.21528,5425015.21230948
2006-01-09 00:00,1.21498,1.21617,1.20079,1.21423,5412553.41184336
2006-01-16 00:00,1.21433,1.21737,1.20442,1.21363,5416688.81197417
2006-01-23 00:00,1.21388,1.23218,1.20871,1.20926,5445206.71154869
2006-01-30 00:00,1.21041,1.21892,1.19706,1.20248,5391208.41169363
2006-02-06 00:00,1.20356,1.20463,1.18918,1.19026,5377113.61173993
2006-02-13 00:00,1.1899,1.19511,1.18506,1.19381,5406121.51148182
2006-02-20 00:00,1.19291,1.19743,1.18637,1.18778,5407483.71207339
2006-02-27 00:00,1.18703,1.20521,1.18264,1.20425,5390662.41207212
2006-03-06 00:00,1.2045,1.20923,1.18607,1.19081,5397793.21107382
2006-03-13 00:00,1.19116,1.22073,1.19077,1.2187,5393515.31131673
2006-03-20 00:00,1.21789,1.21957,1.19492,1.20378,5414453.91202414
2006-03-27 00:00,1.20353,1.21748,1.19816,1.21158,5400408.81204343
2006-04-03 00:00,1.21145,1.23304,1.20342,1.2094,5417832.01238763
2006-04-10 00:00,1.20954,1.21671,1.20669,1.21086,5397675.81204295
2006-04-17 00:00,1.21212,1.23938,1.21126,1.2343,5386506.31153142
2006-04-24 00:00,1.23585,1.26402,1.23333,1.2635,5429912.11196506
2006-05-01 00:00,1.2629,1.27627,1.25558,1.27267,5430608.71162611
2006-05-08 00:00,1.27292,1.29547,1.26624,1.29255,5970233.91356283
2006-05-15 00:00,1.29275,1.29708,1.2696,1.27762,8143748.61784494
2006-05-22 00:00,1.278,1.28873,1.26967,1.27344,8229160.01774204
2006-05-29 00:00,1.27369,1.29378,1.27172,1.29161,8172918.0174216
2006-06-05 00:00,1.29153,1.29781,1.25973,1.26377,8203029.11730188
2006-06-12 00:00,1.26387,1.26713,1.24997,1.26396,8212041.8192417
2006-06-19 00:00,1.26407,1.26781,1.24789,1.25034,8199200.31748903
2006-06-26 00:00,1.25024,1.2794,1.24871,1.27925,8189103.71831
2006-07-03 00:00,1.27869,1.28586,1.27069,1.28097,8203040.91772532
2006-07-10 00:00,1.28132,1.28172,1.26278,1.26463,8198551.91744602
2006-07-17 00:00,1.26503,1.26964,1.24459,1.26916,8215050.61804241
2006-07-24 00:00,1.27073,1.27703,1.25599,1.27601,8168945.21849358
2006-07-31 00:00,1.27627,1.29089,1.27197,1.28734,8196274.41746151
2006-08-07 00:00,1.28755,1.291,1.27156,1.27225,8203546.91827267
2006-08-14 00:00,1.2729,1.28861,1.26897,1.28264,8187848.71797192
2006-08-21 00:00,1.2825,1.29386,1.2727,1.27516,8192786.21738863
2006-08-28 00:00,1.27581,1.28786,1.27504,1.2836,8207952.21736944
2006-09-04 00:00,1.28376,1.28755,1.26514,1.26709,8364293.71833324
2006-09-11 00:00,1.2671,1.27519,1.26318,1.26642,8358689.61818051
2006-09-18 00:00,1.26529,1.28302,1.26272,1.27845,8340011.01809806
2006-09-25 00:00,1.27793,1.28197,1.264,1.26735,8350288.81770122
2006-10-02 00:00,1.2679,1.27647,1.25736,1.25989,8363633.91761088
2006-10-09 00:00,1.25962,1.26149,1.24841,1.25141,8346262.41808355
2006-10-16 00:00,1.25181,1.26424,1.24875,1.26181,8326633.21831626
2006-10-23 00:00,1.26185,1.27495,1.25236,1.27413,8346911.81787336
2006-10-30 00:00,1.27313,1.27972,1.26808,1.27163,8367897.5176096
2006-11-06 00:00,1.27179,1.28973,1.26905,1.28392,8310541.7181614
2006-11-13 00:00,1.28437,1.28779,1.27603,1.28277,8349014.81857395
2006-11-20 00:00,1.28273,1.31059,1.27988,1.30936,8308806.51764363
2006-11-27 00:00,1.31633,1.33468,1.30872,1.33365,8255486.11808991
2006-12-04 00:00,1.33324,1.33663,1.31915,1.31999,8332908.41712588
2006-12-11 00:00,1.31779,1.32917,1.30606,1.30811,8323307.01815432
2006-12-18 00:00,1.30798,1.32447,1.30541,1.31267,8381965.51852304
2006-12-25 00:00,1.31205,1.32062,1.30875,1.31946,8431207.21853405
2007-01-01 00:00,1.31953,1.32965,1.29814,1.30021,8364475.31830645
2007-01-08 00:00,1.30101,1.30524,1.28678,1.29238,8337034.61834729
2007-01-15 00:00,1.29235,1.3001,1.28983,1.29556,8305260.41844976
2007-01-22 00:00,1.29608,1.30438,1.28827,1.2917,8340758.2187587
2007-01-29 00:00,1.29163,1.30625,1.28959,1.29588,8331678.91840357
2007-02-05 00:00,1.29626,1.30462,1.29113,1.30073,8332572.1182732
2007-02-12 00:00,1.29906,1.31732,1.29412,1.31361,8357816.41844529
2007-02-19 00:00,1.3138,1.31895,1.30813,1.31637,8335193.61870146
2007-02-26 00:00,1.31666,1.32588,1.31428,1.31908,8321380.71850812
2007-03-05 00:00,1.31965,1.32119,1.30734,1.31128,8316579.5182507
2007-03-12 00:00,1.31306,1.33394,1.31065,1.33136,8319411.6182673
2007-03-19 00:00,1.33134,1.34104,1.32715,1.32819,10527257.4233848
2007-03-26 00:00,1.32871,1.33996,1.32547,1.3356,2965413.20713542
2007-04-02 00:00,1.3374,1.3442,1.33189,1.33805,4801002.83514591
2007-04-09 00:00,1.33795,1.3556,1.3341,1.3532,3885583.13940731
2007-04-16 00:00,1.3559,1.3638,1.35232,1.3593,4850222.87382855
2007-04-23 00:00,1.35989,1.3683,1.35415,1.3654,4822024.05134676
2007-04-30 00:00,1.36321,1.36789,1.35356,1.35909,2502261.50700623
2007-05-07 00:00,1.36025,1.36265,1.34637,1.35238,2531570.70698309
2007-05-14 00:00,1.35353,1.36095,1.34658,1.35069,2519617.50715625
2007-05-21 00:00,1.35133,1.35298,1.3413,1.3439,2344968.10646552
2007-05-28 00:00,1.34475,1.352,1.33935,1.34449,2496731.30692697
2007-06-04 00:00,1.3442,1.35525,1.33235,1.33724,2596293.70716733
2007-06-11 00:00,1.33681,1.33893,1.32641,1.33877,2276855.50593376
2007-06-18 00:00,1.33775,1.34698,1.33728,1.34692,2539216.30606949
2007-06-25 00:00,1.34658,1.35417,1.34177,1.35407,2235094.90561819
2007-07-02 00:00,1.35368,1.36584,1.35278,1.36263,2423123.20551997
2007-07-09 00:00,1.36329,1.38123,1.35955,1.37821,2087324.60544252
2007-07-16 00:00,1.37847,1.38429,1.37575,1.38261,2409915.00818813
2007-07-23 00:00,1.38344,1.38529,1.36243,1.3633,3977292.27367646
2007-07-30 00:00,1.36236,1.38193,1.36071,1.37722,3818215.15738207
2007-08-06 00:00,1.3789,1.38411,1.36416,1.36917,3786412.04508087
2007-08-13 00:00,1.36901,1.37115,1.33621,1.34731,3828669.34131095
2007-08-20 00:00,1.34774,1.36835,1.3447,1.36735,3826153.75631732
2007-08-27 00:00,1.36759,1.37201,1.3559,1.36275,3837641.00458425
2007-09-03 00:00,1.3629,1.37988,1.35492,1.37667,3836608.86392018
2007-09-10 00:00,1.37695,1.39279,1.37663,1.38752,3877014.50242552
2007-09-17 00:00,1.3871,1.41205,1.3828,1.40895,3781127.91240647
2007-09-24 00:00,1.40915,1.42782,1.40571,1.4268,3834191.17901295
2007-10-01 00:00,1.42753,1.42828,1.40329,1.4136,3810475.53948802
2007-10-08 00:00,1.4137,1.42416,1.40109,1.41773,3786954.39098188
2007-10-15 00:00,1.41759,1.43197,1.41411,1.43009,3863142.97761682
2007-10-22 00:00,1.43067,1.43976,1.41238,1.43932,3828687.31436694
2007-10-29 00:00,1.44176,1.45291,1.43721,1.45043,3796848.92543232
2007-11-05 00:00,1.45148,1.47528,1.44416,1.46755,3857950.58798119
2007-11-12 00:00,1.46725,1.47255,1.45185,1.46614,3820989.65191746
2007-11-19 00:00,1.46713,1.49665,1.4618,1.48368,3803510.35673246
2007-11-26 00:00,1.48209,1.49088,1.46261,1.46343,3840957.85252237
2007-12-03 00:00,1.46384,1.47721,1.45254,1.46564,3828090.88158658
2007-12-10 00:00,1.46563,1.47516,1.44105,1.44292,3781999.48366323
2007-12-17 00:00,1.43908,1.44537,1.43091,1.43802,3854499.64261186
2007-12-24 00:00,1.43762,1.47305,1.4366,1.4724,3820125.36908576
2007-12-31 00:00,1.47157,1.48257,1.45663,1.47407,3797914.26848054
2008-01-07 00:00,1.47468,1.482,1.46371,1.47747,3867615.48965195
2008-01-14 00:00,1.47821,1.49225,1.45878,1.46198,3851785.11823171
2008-01-21 00:00,1.46053,1.47804,1.43626,1.46817,3813668.5720962
2008-01-28 00:00,1.46795,1.49473,1.46603,1.48025,3860650.70439586
2008-02-04 00:00,1.4806,1.48492,1.4439,1.4506,3831654.74374062
2008-02-11 00:00,1.45151,1.47094,1.44798,1.46812,3799345.85057461
2008-02-18 00:00,1.46806,1.48624,1.46091,1.48265,3863043.55593109
2008-02-25 00:00,1.48387,1.52393,1.47768,1.51792,3837187.61991495
2008-03-03 00:00,1.51952,1.54607,1.51435,1.5355,3821465.34478959
2008-03-10 00:00,1.53617,1.56879,1.52821,1.56724,3841453.70280626
2008-03-17 00:00,1.56755,1.59056,1.53936,1.54279,3831860.03485614
2008-03-24 00:00,1.54359,1.58603,1.53401,1.57942,3855591.26346377
2008-03-31 00:00,1.57986,1.58979,1.55082,1.57362,3777679.23213708
2008-04-07 00:00,1.57312,1.59149,1.56257,1.58101,3828564.55127802
2008-04-14 00:00,1.57844,1.59836,1.56704,1.58144,3847997.51939434
2008-04-21 00:00,1.58116,1.60194,1.55512,1.563,3817377.51629606
2008-04-28 00:00,1.56272,1.56934,1.53604,1.54242,3817966.02165231
2008-05-05 00:00,1.543,1.55959,1.52855,1.54821,3772801.95524526
2008-05-12 00:00,1.54841,1.56026,1.53639,1.55772,3862430.45490626
2008-05-19 00:00,1.55809,1.58145,1.54821,1.57602,3820199.09712213
2008-05-26 00:00,1.57682,1.58192,1.54602,1.55509,3784473.2481102
2008-06-02 00:00,1.55522,1.57785,1.53643,1.57772,3857936.86907941
2008-06-09 00:00,1.57861,1.58439,1.53008,1.53794,3816229.48994029
2008-06-16 00:00,1.53856,1.56517,1.53439,1.56038,3780827.00249073
2008-06-23 00:00,1.56163,1.57939,1.54669,1.5793,3868915.68484148
2008-06-30 00:00,1.57819,1.59122,1.56539,1.57053,3822046.92064247
2008-07-07 00:00,1.57032,1.59482,1.5608,1.59378,3805143.30123949
2008-07-14 00:00,1.59508,1.60403,1.57827,1.58472,3888249.01035988
2008-07-21 00:00,1.58448,1.59458,1.56263,1.57067,3845347.4435932
2008-07-28 00:00,1.57077,1.57693,1.5515,1.55619,3814350.30379874
2008-08-04 00:00,1.55648,1.56316,1.4995,1.50056,3897393.25585777
2008-08-11 00:00,1.5003,1.50847,1.4656,1.4688,3846697.15207562
2008-08-18 00:00,1.47018,1.49094,1.46282,1.47919,3809970.34382081
2008-08-25 00:00,1.47813,1.48113,1.45665,1.46738,3946861.53805164
2008-09-01 00:00,1.46778,1.47228,1.41965,1.42676,3870306.96453527
2008-09-08 00:00,1.42668,1.44294,1.38788,1.42228,3959353.28904587
2008-09-15 00:00,1.42283,1.45413,1.40723,1.44666,3882334.50118139
2008-09-22 00:00,1.44708,1.48655,1.44345,1.46128,3914463.23318949
2008-09-29 00:00,1.45821,1.45821,1.37035,1.3775,4675080.09154105
2008-10-06 00:00,1.36706,1.37847,1.32598,1.34107,2552109.53866321
2008-10-13 00:00,1.35699,1.37656,1.33491,1.34092,899343.168809295
2008-10-20 00:00,1.34262,1.35304,1.24956,1.2621,3505372.47084677
2008-10-27 00:00,1.25583,1.32895,1.2331,1.273,3726747.18975472
2008-11-03 00:00,1.27485,1.3116,1.25275,1.2721,3885901.13876319
2008-11-10 00:00,1.28184,1.29275,1.23895,1.2607,3957646.01952675
2008-11-17 00:00,1.25321,1.28145,1.24245,1.25895,3679422.67423759
2008-11-24 00:00,1.25905,1.3082,1.25695,1.2693,4370708.41514325
2008-12-01 00:00,1.27103,1.2849,1.255,1.27243,4543845.21672335
2008-12-08 00:00,1.2728,1.34165,1.27186,1.33713,3936753.59369397
2008-12-15 00:00,1.33677,1.4696,1.33652,1.3914,2870955.29767349
2008-12-22 00:00,1.3935,1.4126,1.39035,1.40338,1629256.61246201
2008-12-29 00:00,1.4062,1.43635,1.38405,1.3924,1940088.60794637
2009-01-05 00:00,1.39027,1.39645,1.33135,1.34743,2762789.69278892
2009-01-12 00:00,1.34743,1.3482,1.30265,1.32685,3661843.10131256
2009-01-19 00:00,1.33372,1.33875,1.27685,1.29765,3305953.06924216
2009-01-26 00:00,1.29631,1.333,1.27645,1.2815,4298881.34545148
2009-02-02 00:00,1.27682,1.3071,1.2707,1.29425,4123578.94508968
2009-02-09 00:00,1.29624,1.3093,1.2722,1.28645,4500141.70209946
2009-02-16 00:00,1.27809,1.28795,1.2514,1.28285,4498680.01186236
2009-02-23 00:00,1.2809,1.29925,1.26045,1.26715,4858378.981677
2009-03-02 00:00,1.2634,1.2752,1.24575,1.26515,4914572.30624067
2009-03-09 00:00,1.26502,1.2958,1.25565,1.29305,5326737.58597717
2009-03-16 00:00,1.28846,1.3739,1.284,1.35835,5414712.56672224
2009-03-23 00:00,1.3624,1.3737,1.32575,1.3288,4525068.2785327
2009-03-30 00:00,1.32302,1.35175,1.3117,1.3488,4100493.17984845
2009-04-06 00:00,1.34975,1.35845,1.3094,1.3191,2970296.97111979
2009-04-13 00:00,1.31876,1.3394,1.30185,1.30465,2859201.7236952
2009-04-20 00:00,1.30598,1.3302,1.28865,1.32445,3128252.89377099
2009-04-27 00:00,1.32456,1.33865,1.2966,1.32735,3665152.25273418
2009-05-04 00:00,1.32688,1.3652,1.3213,1.3641,3169581.56118593
2009-05-11 00:00,1.3646,1.3723,1.34625,1.34975,3447007.43301726
2009-05-18 00:00,1.34782,1.4051,1.3425,1.4,3612885.21133927
2009-05-25 00:00,1.40189,1.4169,1.37935,1.4159,3242669.19484331
2009-06-01 00:00,1.41463,1.434,1.3933,1.39695,3664966.01139528
2009-06-08 00:00,1.3969,1.4173,1.3806,1.4018,3384362.63669761
2009-06-15 00:00,1.39945,1.4013,1.37498,1.3944,1526445.12898457
2009-06-22 00:00,1.39494,1.4139,1.3827,1.4058,3885639.49920762
2009-06-29 00:00,1.40669,1.41997,1.39268,1.39804,1841819.18065488
2009-07-06 00:00,1.39601,1.40732,1.38302,1.39361,398286.899980307
2009-07-13 00:00,1.39372,1.41656,1.38952,1.40998,394071.300085187
2009-07-20 00:00,1.40963,1.42915,1.40918,1.42018,393133.30009234
2009-07-27 00:00,1.42067,1.43036,1.4005,1.42565,397790.400008082
2009-08-03 00:00,1.42543,1.44478,1.4154,1.41816,398540.400020361
2009-08-10 00:00,1.41838,1.4327,1.40835,1.42023,397174.100038171
2009-08-17 00:00,1.41982,1.4378,1.40448,1.43257,388929.899915695
2009-08-24 00:00,1.43261,1.44064,1.4203,1.43025,397769.899856687
2009-08-31 00:00,1.43019,1.43788,1.41752,1.4294,398717.299805284
2009-09-07 00:00,1.42982,1.46324,1.42964,1.45698,396945.399900079
2009-09-14 00:00,1.45689,1.47662,1.45131,1.47096,396591.799926519
2009-09-21 00:00,1.4711,1.48433,1.4609,1.46871,396883.89995122
2009-09-28 00:00,1.4697,1.47205,1.448,1.45753,398194.30004108
2009-10-05 00:00,1.45781,1.48169,1.4578,1.47302,397642.400006652
2009-10-12 00:00,1.4725,1.49693,1.46767,1.49044,399790.799972177
2009-10-19 00:00,1.49057,1.50598,1.48311,1.50067,397138.399953246
2009-10-26 00:00,1.49942,1.5061,1.46842,1.47189,400095.699907422
2009-11-02 00:00,1.47159,1.49174,1.46243,1.48464,400773.199931502
2009-11-09 00:00,1.48801,1.50503,1.48208,1.49007,398104.199827313
2009-11-16 00:00,1.4919,1.5016,1.48006,1.48605,401520.499903679
2009-11-23 00:00,1.48559,1.51455,1.48274,1.49863,402382.511826396
2009-11-30 00:00,1.50102,1.5141,1.48197,1.48563,398204.900033236
2009-12-07 00:00,1.48558,1.49049,1.45857,1.46122,405821.799946308
2009-12-14 00:00,1.46232,1.46856,1.42592,1.4338,405791.299959898
2009-12-21 00:00,1.43063,1.44373,1.42157,1.43788,407524.499950647
2009-12-28 00:00,1.43885,1.4458,1.42702,1.43345,412164.399835587
2010-01-04 00:00,1.43032,1.44846,1.42571,1.44099,412094.699748278
2010-01-11 00:00,1.44291,1.458,1.43357,1.43865,412462.19978261
2010-01-18 00:00,1.43556,1.44131,1.40257,1.41371,411246.399790406
2010-01-25 00:00,1.41565,1.41948,1.38602,1.38621,410703.599863768
2010-02-01 00:00,1.38628,1.40257,1.35826,1.36779,414347.199818254
2010-02-08 00:00,1.36573,1.38399,1.35281,1.36315,418304.799798846
2010-02-15 00:00,1.36248,1.37902,1.34442,1.36098,417502.699717283
2010-02-22 00:00,1.3635,1.36927,1.34496,1.36296,420183.399773836
2010-03-01 00:00,1.36227,1.37364,1.34353,1.36232,421387.699743986
2010-03-08 00:00,1.36324,1.37991,1.35343,1.37673,408876.899994373
2010-03-15 00:00,1.37707,1.38179,1.35005,1.35297,410508.499914765
2010-03-22 00:00,1.35348,1.35689,1.3267,1.34093,413912.799912214
2010-03-29 00:00,1.34159,1.35917,1.33823,1.35024,414035.799931049
2010-04-05 00:00,1.34982,1.35387,1.32793,1.34977,412199.399897337
2010-04-12 00:00,1.35302,1.36915,1.34713,1.35023,411455.100053906
2010-04-19 00:00,1.34978,1.35232,1.32022,1.33828,412133.000080943
2010-04-26 00:00,1.33781,1.34143,1.31124,1.32936,411496.300020814
2010-05-03 00:00,1.32982,1.33598,1.252,1.27488,409709.599920511
2010-05-10 00:00,1.27812,1.30925,1.23532,1.23595,409811.699946761
2010-05-17 00:00,1.23549,1.26711,1.21439,1.257,409354.699932933
